Row_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_id,Category,Sub_Category,Product_Name,Sales
510,16/03/2016,22/03/2016,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95
511,26/11/2018,27/11/2018,First Class,LS-17245,Lynn Smith,Consumer,United States,Gladstone,Missouri,64118,Central,10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3
512,26/11/2018,27/11/2018,First Class,LS-17245,Lynn Smith,Consumer,United States,Gladstone,Missouri,64118,Central,10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,38.04
513,20/10/2017,23/10/2017,First Class,LF-17185,Luke Foster,Consumer,United States,Newark,Ohio,43055,East,10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152
514,21/12/2018,25/12/2018,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Los Angeles,California,90049,West,10003811,Office Supplies,Art,Newell 327,6.63
515,21/12/2018,25/12/2018,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Los Angeles,California,90049,West,10001246,Office Supplies,Art,Newell 317,5.88
516,22/01/2018,27/01/2018,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,10003236,Technology,Copiers,Canon Image Class D660 Copier,2999.95
517,22/01/2018,27/01/2018,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45
518,22/01/2018,27/01/2018,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),11.96
519,22/01/2018,27/01/2018,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02
520,22/03/2016,26/03/2016,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,Central,10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.392
521,22/03/2016,26/03/2016,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,Central,10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,129.568
522,22/03/2016,26/03/2016,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,Central,10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.112
523,23/01/2018,25/01/2018,First Class,MC-17605,Matt Connell,Corporate,United States,Detroit,Michigan,48234,Central,10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,210.98
524,21/05/2017,23/05/2017,First Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176
525,21/05/2017,23/05/2017,First Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,10003832,Technology,Accessories,Imation�16GB Mini TravelDrive USB 2.0�Flash Drive,66.26
526,26/12/2016,2/1/2017,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Lawrence,Massachusetts,1841,East,10002815,Office Supplies,Fasteners,Staples,22.2
527,21/10/2018,26/10/2018,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,683.952
528,21/10/2018,26/10/2018,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696
529,3/9/2016,7/9/2016,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,10004963,Office Supplies,Storage,Eldon Gobal File Keepers,36.336
530,3/9/2016,7/9/2016,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,666.248
531,3/9/2016,7/9/2016,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512
532,7/11/2016,9/11/2016,Second Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90036,West,10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,190.72
533,7/9/2018,11/9/2018,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Los Angeles,California,90032,West,10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94
534,29/05/2017,1/6/2017,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,10000984,Technology,Phones,Panasonic KX-TG9471B,979.95
535,29/05/2017,1/6/2017,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,22.75
536,10/7/2017,16/07/2017,Standard Class,AA-10375,Allen Armold,Consumer,United States,Mesa,Arizona,85204,West,10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768
537,3/9/2018,8/9/2018,Second Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60653,Central,10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616
538,3/12/2016,8/12/2016,Standard Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10009,East,10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,10.752
539,7/12/2016,11/12/2016,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420,South,10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94
540,7/12/2016,11/12/2016,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420,South,10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92
541,1/2/2015,3/2/2015,First Class,BD-11500,Bradley Drucker,Consumer,United States,Green Bay,Wisconsin,54302,Central,10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9
542,14/07/2017,17/07/2017,First Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.864
543,18/12/2016,23/12/2016,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Springfield,Ohio,45503,East,10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,646.776
544,11/5/2015,16/05/2015,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112
545,11/5/2015,16/05/2015,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,10002597,Technology,Phones,Xblue XB-1670-86 X16 Small�Office Telephone�- Titanium,100.792
546,11/5/2015,16/05/2015,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112
547,19/11/2018,22/11/2018,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,10035,East,10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,41.28
548,19/11/2018,22/11/2018,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,10035,East,10002986,Office Supplies,Paper,Xerox 1898,13.36
549,15/11/2016,17/11/2016,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,10000604,Office Supplies,Storage,Home/Office Personal File Carts,250.272
550,15/11/2016,17/11/2016,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364
551,15/11/2016,17/11/2016,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,10001935,Office Supplies,Supplies,Staple remover,8.72
552,15/04/2017,17/04/2017,Second Class,BD-11320,Bill Donatelli,Consumer,United States,San Francisco,California,94110,West,10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.568
553,11/9/2018,12/9/2018,First Class,RC-19960,Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216,South,10003039,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Grantwood Wall Clock,34.504
554,24/11/2018,28/11/2018,Standard Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77070,Central,10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.824
555,29/06/2018,3/7/2018,Second Class,DK-13225,Dean Katz,Corporate,United States,Anaheim,California,92804,West,10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78
556,3/3/2015,7/3/2015,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403,South,10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456
557,10/6/2017,15/06/2017,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,10001297,Office Supplies,Labels,Avery 473,20.7
558,10/6/2017,15/06/2017,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,10004256,Furniture,Tables,Bretford �Just In Time� Height-Adjustable Multi-Task Work Tables,1335.68
559,10/6/2017,15/06/2017,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,10003441,Office Supplies,Paper,Xerox 226,32.4
560,20/11/2018,22/11/2018,Second Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6
561,20/11/2018,22/11/2018,Second Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.056
562,14/09/2015,18/09/2015,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614,South,10003914,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13
563,14/09/2015,18/09/2015,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614,South,10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,13.128
564,7/12/2016,9/12/2016,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,West,10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96
565,7/12/2016,9/12/2016,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,West,10000634,Office Supplies,Labels,Avery 509,2.61
566,7/12/2018,10/12/2018,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90008,West,10002496,Technology,Phones,Cisco SPA301,374.376
567,1/10/2018,8/10/2018,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84
568,1/10/2018,8/10/2018,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.088
569,1/10/2018,8/10/2018,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,10004451,Office Supplies,Paper,Xerox 222,19.44
570,1/10/2018,8/10/2018,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152
571,28/12/2018,4/1/2019,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,10001297,Office Supplies,Labels,Avery 473,72.45
572,28/12/2018,4/1/2019,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,13.96
573,28/12/2018,4/1/2019,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,10001922,Office Supplies,Binders,Storex Dura Pro Binders,33.264
574,28/12/2018,4/1/2019,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85
575,3/11/2017,7/11/2017,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Marysville,Washington,98270,West,10003394,Office Supplies,Art,Newell 332,8.82
576,18/09/2016,22/09/2016,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805,West,10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,160.72
577,18/09/2016,22/09/2016,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805,West,10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,19.92
578,18/09/2016,22/09/2016,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805,West,10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3
579,20/07/2018,26/07/2018,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",69.712
580,20/07/2018,26/07/2018,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,10001475,Furniture,Furnishings,"Contract Clock, 14, Brown",8.792
581,10/9/2016,14/09/2016,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90004,West,10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52
582,1/12/2018,5/12/2018,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,10004977,Technology,Phones,GE 30524EE4,470.376
583,1/12/2018,5/12/2018,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,10000586,Technology,Phones,AT&T SB67148 SynJ,105.584
584,1/12/2018,5/12/2018,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152
585,1/12/2018,5/12/2018,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783
586,1/12/2018,5/12/2018,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded�Headset,406.368
587,3/7/2016,9/7/2016,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,70.98
588,3/7/2016,9/7/2016,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",294.93
589,20/03/2017,24/03/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784
590,20/03/2017,24/03/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,10002005,Office Supplies,Paper,Xerox 225,20.736
591,20/03/2017,24/03/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,16.821
592,20/03/2017,24/03/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,10004101,Office Supplies,Paper,Xerox 1894,10.368
593,9/1/2015,13/01/2015,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041,Central,10004078,Office Supplies,Art,Newell 312,9.344
594,9/1/2015,13/01/2015,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041,Central,10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,31.2
595,8/8/2015,15/08/2015,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12
596,8/8/2015,15/08/2015,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976
597,8/8/2015,15/08/2015,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96
598,8/8/2015,15/08/2015,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76
599,14/07/2017,16/07/2017,First Class,TP-21130,Theone Pippenger,Consumer,United States,Philadelphia,Pennsylvania,19134,East,10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,11.632
600,16/07/2017,21/07/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,143.982
601,16/07/2017,21/07/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,494.376
602,16/07/2017,21/07/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,10001574,Office Supplies,Supplies,Acme Value Line Scissors,5.84
603,15/03/2015,19/03/2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776
604,15/03/2015,19/03/2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696
605,15/03/2015,19/03/2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218
606,15/03/2015,19/03/2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43.188
607,15/03/2015,19/03/2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,10002120,Office Supplies,Paper,Xerox 1889,131.904
608,23/05/2015,27/05/2015,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,10000848,Office Supplies,Binders,Angle-D Ring Binders,3.282
609,23/05/2015,27/05/2015,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,10001246,Office Supplies,Art,Newell 317,21.168
610,23/05/2015,27/05/2015,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,10003092,Technology,Phones,Motorola L804,55.188
611,28/04/2017,1/5/2017,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,369.576
612,28/04/2017,1/5/2017,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,10004345,Office Supplies,Labels,Avery 493,15.712
613,11/9/2017,13/09/2017,Second Class,GD-14590,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,19143,East,10001204,Office Supplies,Paper,Xerox 1972,8.448
614,11/9/2017,13/09/2017,Second Class,GD-14590,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,19143,East,10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,728.946
615,14/11/2018,17/11/2018,Second Class,CK-12595,Clytie Kelty,Consumer,United States,Grove City,Ohio,43123,East,10000011,Technology,Phones,PureGear Roll-On Screen Protector,119.94
616,14/11/2018,17/11/2018,Second Class,CK-12595,Clytie Kelty,Consumer,United States,Grove City,Ohio,43123,East,10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.648
617,18/08/2018,23/08/2018,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",40.48
618,18/08/2018,23/08/2018,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94
619,18/08/2018,23/08/2018,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,10002824,Office Supplies,Binders,Recycled Easel Ring Binders,107.424
620,18/08/2018,23/08/2018,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,37.91
621,18/08/2018,23/08/2018,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,10000521,Furniture,Furnishings,Seth Thomas 14 Putty-Colored Wall Clock,88.02
622,26/12/2015,31/12/2015,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chicago,Illinois,60610,Central,10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69
623,29/11/2016,3/12/2016,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,10004853,Furniture,Chairs,"Global Managers Adjustable Task Chair, Storm",301.96
624,29/11/2016,3/12/2016,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,555.21
625,29/11/2016,3/12/2016,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",523.48
626,29/11/2016,3/12/2016,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",161.82
627,15/09/2018,19/09/2018,Standard Class,MO-17800,Meg OConnel,Home Office,United States,New York City,New York,10009,East,10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",35.56
628,19/05/2018,23/05/2018,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Seattle,Washington,98115,West,10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16
629,17/12/2018,21/12/2018,Standard Class,LC-17140,Logan Currie,Consumer,United States,San Francisco,California,94122,West,10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2 x 11, Executive Red",15.24
630,17/12/2018,21/12/2018,Standard Class,LC-17140,Logan Currie,Consumer,United States,San Francisco,California,94122,West,10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6 x 9, Gregg Ruled",13.23
631,11/12/2017,13/12/2017,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,243.384
632,11/12/2017,13/12/2017,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,10001267,Technology,Accessories,Imation�32GB Pocket Pro USB 3.0�Flash Drive�- 32 GB - Black - 1 P ...,119.8
633,11/12/2017,13/12/2017,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,10002103,Technology,Phones,Jabra SPEAK 410,300.768
634,24/09/2018,26/09/2018,Second Class,BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,33180,South,10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17.88
635,24/09/2018,26/09/2018,Second Class,BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,33180,South,10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",235.944
636,4/10/2016,9/10/2016,Second Class,DJ-13420,Denny Joy,Corporate,United States,Warner Robins,Georgia,31088,South,10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94
637,15/08/2017,21/08/2017,Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado,80013,West,10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,18.882
638,15/08/2017,21/08/2017,Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado,80013,West,10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.328
639,20/05/2017,25/05/2017,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Vallejo,California,94591,West,10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2
640,20/05/2017,25/05/2017,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Vallejo,California,94591,West,10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.424
641,18/12/2017,22/12/2017,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Minneapolis,Minnesota,55407,Central,10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84
642,30/07/2018,3/8/2018,Second Class,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,92691,West,10000585,Office Supplies,Storage,Economy Rollaway Files,330.4
643,30/07/2018,3/8/2018,Second Class,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,92691,West,10002787,Office Supplies,Labels,Avery 480,26.25
644,10/6/2018,15/06/2018,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Rochester Hills,Michigan,48307,Central,10003832,Technology,Accessories,Imation�16GB Mini TravelDrive USB 2.0�Flash Drive,132.52
645,21/07/2018,25/07/2018,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Plainfield,New Jersey,7060,East,10001934,Office Supplies,Paper,Xerox 1993,6.48
646,30/12/2018,5/1/2019,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Columbus,Indiana,47201,Central,10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",209.3
647,1/4/2017,8/4/2017,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,85635,West,10003112,Office Supplies,Fasteners,Staples,31.56
648,1/4/2017,8/4/2017,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,85635,West,10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144
649,11/12/2017,16/12/2017,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,14.8
650,11/12/2017,16/12/2017,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,10003273,Technology,Phones,AT&T TR1909W,302.376
651,11/12/2017,16/12/2017,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,10001142,Technology,Accessories,First Data FD10 PIN Pad,316
